threshold,top_k,round_trip_cost,exit_threshold,trend_filter,CAGR,Sharpe,MaxDrawdown,TotalReturn,Days,Score
0.58,3,0.001,0.48,False,0.03889188184486425,0.42362823236606045,-0.20861640208705046,0.2678683814980629,2272,0.2684026752498794
0.56,1,0.0005,0.5,True,0.08658379982823616,0.5279251506758887,-0.35712000525891274,0.6762067327457046,2272,0.26820428641722943
0.56,1,0.0005,0.5,False,0.09621963500572872,0.5471673928673212,-0.3901189728629124,0.7708377272402813,2272,0.26393810507870985
0.52,3,0.002,0.5,False,0.11979334652572926,0.561034424151584,-0.41752410166466236,1.02142269669427,2272,0.2629531467775728
0.52,1,0.001,0.5,False,0.19476516789322318,0.6811948204158721,-0.5972347322849545,2.025019358250059,2272,0.2618365849558754
0.56,1,0.0005,0.48,True,0.08231988184164951,0.5144951437963712,-0.34736028296893695,0.6357076956399159,2272,0.2613028819737165
0.53,1,0.001,0.5,True,0.15989503692751073,0.6533677680500141,-0.550646980840416,1.515995303615393,2272,0.2608186944559344
0.52,3,0.002,0.48,False,0.10969612368261039,0.5306895486345004,-0.3795504202320482,0.9106769068814438,2272,0.2599580495536449
0.54,3,0.002,0.5,False,0.07605817768741985,0.45624236908424054,-0.2774778332212464,0.5777239491236161,2272,0.25707755581346936
0.53,3,0.001,0.48,True,0.09285727633756435,0.5146177537084251,-0.3638433239067004,0.7373205507229192,2272,0.2514002774843341
0.57,3,0.0005,0.48,True,0.03769267050425218,0.36792546218571337,-0.1597917865876578,0.25879207248345404,2272,0.2513998340668628
0.55,5,0.001,0.5,True,0.0606878746602475,0.4473496852037486,-0.27230444211143645,0.4426635400396135,2272,0.24771249391267372
0.55,3,0.0005,0.48,True,0.06682465514760594,0.45893878378117553,-0.28912546518686033,0.4953742103129428,2272,0.24768580817596902
0.54,5,0.002,0.5,False,0.07055091833745997,0.46304380746349116,-0.298197256901506,0.5281617890308017,2272,0.24565127744352433
0.53,5,0.0005,0.5,True,0.07702133472253836,0.4722015279448826,-0.31422637777914353,0.5865288651467324,2272,0.24392682613832928
0.57,5,0.0005,0.5,True,0.038541841909749186,0.38029155206118664,-0.18577267626391336,0.26521342395600733,2272,0.24323596362298072
0.56,3,0.002,0.52,False,0.054079196159851683,0.43339822965523106,-0.2625511340831944,0.38765225387344526,2272,0.23958108123663102
0.59,5,0.001,0.48,False,0.0265406932040837,0.3450517635544897,-0.14235949333275721,0.17696701941461623,2272,0.239126376849509
0.56,1,0.001,0.48,False,0.09271166260226571,0.531424666583608,-0.40059524537918156,0.7358811360873414,2272,0.23876196906094244
0.57,3,0.0005,0.5,False,0.03756944977790955,0.3922304646507446,-0.21301326179849323,0.257862565814855,2272,0.2330906901453229
0.54,3,0.001,0.52,True,0.0770307726638706,0.495036979953387,-0.35727791915935037,0.5866153477952214,2272,0.23232387642506785
0.55,5,0.0005,0.52,False,0.06281080410431139,0.45014983119682067,-0.2965190874227105,0.4607186619177266,2272,0.2317778024899457
0.58,5,0.001,0.5,False,0.030541304377852185,0.3650825712224105,-0.17910994227381194,0.20579087826900855,2272,0.23095700871671662
0.51,5,0.002,0.52,True,0.07182182692974948,0.4473815017354795,-0.29974891820371574,0.5394816303618664,2272,0.22912891525143178
0.51,1,0.001,0.5,False,0.18446453260995832,0.6498593938884527,-0.5972347322849546,1.8663974294935675,2272,0.22741096784347653
0.53,3,0.0005,0.5,True,0.08537898467289917,0.49080082289373944,-0.36177167322140125,0.6646789421186088,2272,0.22699717971848826
0.59,3,0.001,0.48,False,0.026226612430335416,0.33484294407067705,-0.14524562863066315,0.17472880981699768,2272,0.22651442489524715
0.55,5,0.0005,0.52,True,0.06209541826356291,0.4551472944604524,-0.31150964217442023,0.4546133749639212,2272,0.22456820619998502
0.56,1,0.001,0.5,True,0.07814157062234628,0.48745891078689346,-0.3628821176193203,0.5968215923883136,2272,0.2205956878781411
0.56,1,0.001,0.5,False,0.08735274383336833,0.5083152052800435,-0.3940718211984029,0.6835990303521242,2272,0.2192635714713317
0.52,5,0.0005,0.52,False,0.10424713563373178,0.553705771152426,-0.46313184941189767,0.8530595116914041,2272,0.21447443231302743
0.52,5,0.002,0.5,False,0.0925123484035566,0.5034976677106107,-0.3960455984631879,0.7339125066352767,2272,0.2144148934611273
0.56,1,0.001,0.48,True,0.0740835033132019,0.4738718517227012,-0.3532098714009305,0.5598001945480464,2272,0.2135290055959173
0.53,1,0.002,0.48,True,0.14930478842584316,0.6093979402129892,-0.5544531371023053,1.3764628875550327,2272,0.21062686705889794
0.52,3,0.001,0.52,False,0.10420242140263514,0.5132981104121935,-0.4197787987529381,0.8525928081968905,2272,0.20873579783063362
0.57,5,0.002,0.48,False,0.03396278437418343,0.3762706102219205,-0.22306503533088406,0.23090994989304248,2272,0.20800741726946823
0.57,3,0.002,0.48,False,0.03609651276652959,0.3739981638521975,-0.22348356380251078,0.24679609169877859,2272,0.20604026664014768
0.5,1,0.0005,0.5,False,0.17280233733353478,0.6255836158779673,-0.594201494880616,1.6952923547276528,2272,0.20206312117353492
0.51,3,0.002,0.48,True,0.09700979521326847,0.5259600640349953,-0.44847390310052726,0.7787925701309757,2272,0.19628388011855397
0.54,1,0.002,0.5,False,0.13800741737025035,0.567122178961449,-0.525314467797227,1.234831405605037,2272,0.18827282993474243
0.56,3,0.002,0.5,True,0.044447522580712384,0.3802323866245522,-0.25700694911432775,0.31063662411758575,2272,0.18796108410730375
0.53,3,0.0005,0.5,False,0.07915827570313283,0.43241519669039047,-0.3421385593404267,0.6062115320542363,2272,0.18245183192898895
0.5,3,0.002,0.5,True,0.09422353503966008,0.5115555029817463,-0.44847390310052726,0.7508750949660223,2272,0.1810434410132225
0.54,3,0.002,0.48,True,0.06068371574676634,0.4109741193589691,-0.31048885434813656,0.44262835395073896,2272,0.18078815060448977
0.57,3,0.001,0.48,True,0.029920119607325102,0.30594127818201683,-0.1696101193123416,0.20127687122742932,2272,0.17922921861434107
0.51,1,0.001,0.48,True,0.14375636751622722,0.5919364073592017,-0.5703798784332792,1.3059913958114464,2272,0.1787594148674465
0.54,1,0.002,0.52,False,0.13577956006209457,0.5574998693959841,-0.525314467797227,1.2077552892281496,2272,0.17798216317683074
0.51,1,0.002,0.48,False,0.18179077510769637,0.6267080693357977,-0.6341113227859942,1.8263848888778083,2272,0.17395624363931117
0.51,5,0.002,0.5,False,0.08219245116875595,0.4596233705690249,-0.3966578872625113,0.6345101042270627,2272,0.16695479610964264
0.55,3,0.0005,0.5,False,0.06228256679474553,0.4186547617530415,-0.33827267815993156,0.45620847644155416,2272,0.16672138926351993
0.54,3,0.001,0.5,True,0.061864429215260586,0.41505029278755573,-0.33394045072102807,0.45264663474248645,2272,0.16645726097531144
0.55,3,0.001,0.48,False,0.06633683074202756,0.4368836451176232,-0.36845967203112817,0.49112586180104745,2272,0.1620169567153289
0.56,3,0.002,0.52,True,0.03816477379120653,0.3468234064246449,-0.25207540051940547,0.2623586866875647,2272,0.15661251814648242
0.57,5,0.001,0.5,True,0.02931347096613135,0.3051148634054669,-0.1987014556519653,0.19688219151043596,2272,0.15494774017373406
0.58,3,0.002,0.48,False,0.02775369868211408,0.3187550306652528,-0.21571219745108872,0.1856447997769266,2272,0.154511382309016
0.54,5,0.002,0.48,True,0.06270513296308389,0.4340548124272451,-0.37314791243841927,0.4598154858741659,2272,0.15434802236543482
0.57,5,0.0005,0.52,True,0.028598047136392246,0.31518026944807714,-0.2121085896223046,0.19171686946342903,2272,0.15407281189115113
0.5,1,0.002,0.48,False,0.15718606313874295,0.5864101312945627,-0.6032355930156912,1.4796651591028862,2272,0.15097747582363258
0.56,1,0.002,0.48,False,0.0752725452106715,0.4545153357416227,-0.4083428494337886,0.5705723161562417,2272,0.1504228197577932
0.57,3,0.001,0.5,False,0.029466647313608707,0.32084253719862876,-0.22454041709259576,0.1979905551188681,2272,0.15005019771863476
0.57,5,0.002,0.5,False,0.026424243494555633,0.3100604694255904,-0.21137173075286442,0.17613675572888265,2272,0.14889035787166557
0.58,5,0.0005,0.5,True,0.02035802402369602,0.27659459032885475,-0.17060470479828227,0.1335600918419253,2272,0.14621823369733772
0.58,3,0.0005,0.5,True,0.022394707675442938,0.2834552021965178,-0.18040801631455805,0.1477081491417167,2272,0.14584720144750424
0.5,1,0.0005,0.48,True,0.13612032731228574,0.5534722418387296,-0.5660604965256464,1.2118788553178756,2272,0.14145994281189816
0.56,5,0.002,0.52,False,0.03247938295693431,0.322684249742811,-0.2390466864978671,0.21996605120323975,2272,0.14119071543159764
0.5,5,0.002,0.5,True,0.07067871344626142,0.4351420892255036,-0.39560836631104035,0.5292968773768338,2272,0.13985901021054975
0.53,5,0.001,0.5,False,0.06912435097829439,0.41548214223003876,-0.3712396651432417,0.5155388053212879,2272,0.13922771540893375
0.52,5,0.0005,0.52,True,0.05766581318956798,0.3880243541686644,-0.33316340542341427,0.41728480294567305,2272,0.13879337378680334
0.56,1,0.002,0.5,False,0.06982702216220815,0.4305856160577861,-0.40190374374938964,0.5217454113538502,2272,0.13001072770693678
0.59,3,0.002,0.48,False,0.018823873988745188,0.25377954546890047,-0.16330480795725733,0.12299985263377189,2272,0.12878286129971814
0.56,1,0.002,0.5,True,0.06144716438494413,0.40646734787627836,-0.3742560970824529,0.4490995190036695,2272,0.12549661952579932
0.57,5,0.002,0.48,True,0.028050054774559463,0.29197919333438105,-0.21994880109867943,0.1877730583916304,2272,0.12443516888780537
0.57,3,0.0005,0.5,True,0.028659429303618644,0.295330237120854,-0.22548944782659464,0.19215931045853085,2272,0.12353650765066387
0.5,5,0.002,0.5,False,0.0743381478383307,0.43154577508556413,-0.41370904325232805,0.5621019126299789,2272,0.1228799848352009
0.5,1,0.001,0.5,False,0.1435609449732893,0.557223915371495,-0.5972347322849543,1.3035416375138995,2272,0.12250441303551829
0.55,3,0.001,0.48,True,0.04853954450395315,0.3602397385003202,-0.3173459977482662,0.34290631249640113,2272,0.12092480365289315
0.56,1,0.002,0.48,True,0.057792238869335266,0.39268967836507024,-0.36475652209633114,0.4183389411820362,2272,0.11822213234880591
0.59,5,0.0005,0.5,False,0.017595055601500986,0.2568798935248116,-0.1838297324306417,0.1146010125410768,2272,0.11509462426074854
0.55,5,0.002,0.48,False,0.04948683565258838,0.36959430768930757,-0.34034838283276914,0.3504709254178979,2272,0.11216165211886875
0.52,3,0.0005,0.52,True,0.063824285892913,0.3945646147789188,-0.3771934486685622,0.4694047804954691,2272,0.11195714161194292
0.56,1,0.0005,0.52,False,0.06746965903558988,0.4239576712776446,-0.41786939836377657,0.5010069890591353,2272,0.1099030502973003
0.56,1,0.0005,0.52,True,0.06191644042871225,0.4184279248344835,-0.4100597984644109,0.45308928581727304,2272,0.10895501819156844
0.59,5,0.002,0.48,False,0.01700642745955494,0.23785313203241049,-0.16938947464443888,0.11059651639916268,2272,0.10744348055472586
0.55,3,0.0005,0.5,True,0.04070116644183264,0.3186672963911478,-0.2809864717824394,0.28166597576496,2272,0.10608846889774606
0.52,1,0.002,0.5,False,0.1371883388868662,0.5448922967673117,-0.6032355930156912,1.224844580363484,2272,0.10346032402081856
0.53,5,0.001,0.48,True,0.04914714646594365,0.3411596817367728,-0.3157682114112442,0.3477542286417157,2272,0.10328925654756049
0.56,5,0.002,0.52,True,0.03005240049404967,0.29221268489472657,-0.25859221403593924,0.20223693564010237,2272,0.09435463381419007
0.51,5,0.002,0.48,False,0.06315350024524369,0.38321522798840163,-0.3870887835081763,0.46365092859785895,2272,0.09249025125543364
0.53,3,0.001,0.5,True,0.05627687635315426,0.3651769652544562,-0.3638433239067004,0.4057470611934293,2272,0.09098536903504217
0.53,1,0.002,0.5,True,0.10844791382650154,0.50078700156627,-0.5544531371023053,0.8973474040798541,2272,0.0897588660323762
0.58,3,0.001,0.5,True,0.01776028476219471,0.23512769068973297,-0.19200870114161728,0.11572725867116618,2272,0.08684881520509755
0.55,5,0.001,0.52,False,0.04128188150739964,0.3281156024641435,-0.32047545970101055,0.2861211284794103,2272,0.08411979915555495
0.59,5,0.0005,0.48,True,0.01067703472354009,0.17076287637099052,-0.12233240910137877,0.0682943793227806,2272,0.07610005950694954
0.53,5,0.001,0.5,True,0.04322439314114357,0.31430021253633017,-0.3157682114112442,0.30111833640891916,2272,0.07465296134967786
0.55,3,0.0005,0.52,True,0.03503721224979417,0.28961949057158826,-0.284242271664227,0.2388879645149553,2272,0.0727368369151449
0.52,1,0.0005,0.5,True,0.09952611382275389,0.4576944395390314,-0.519875069057435,0.8043254248057514,2272,0.0716522184399096
0.57,5,0.0005,0.52,False,0.016354375462275472,0.22101503964598226,-0.1941638969355014,0.10617464420250577,2272,0.07059023473626377
0.51,1,0.002,0.5,False,0.12629637014900386,0.5148189688507828,-0.6032355930156916,1.0955604961211063,2272,0.07011940548293066
0.58,5,0.002,0.5,False,0.017444483110108155,0.23042743833923804,-0.20696822300188178,0.11357550124244842,2272,0.07008620487076506
0.58,5,0.001,0.5,True,0.014793993741487377,0.21349944907804655,-0.18499820946753942,0.0956529084701796,2272,0.06993907962646123
0.55,5,0.001,0.52,True,0.04028816904955024,0.3271573533976784,-0.33669339167896706,0.2785054132696503,2272,0.06988909076936978
0.53,5,0.001,0.48,False,0.053464563607713345,0.3491026862714239,-0.3712396651432417,0.3826267442990412,2272,0.06815032323914455
0.57,5,0.001,0.52,True,0.019785990477617643,0.2363412958433706,-0.22578182693115745,0.12961282865707724,2272,0.061651631441729915
0.56,1,0.001,0.52,False,0.05840969134555185,0.382456012332198,-0.42366385673517404,0.4234967237343039,2272,0.06104783434772432
0.5,1,0.001,0.48,True,0.10859552274577289,0.48261519072247405,-0.5703798784332792,0.8989196237655368,2272,0.05888994479958254
0.56,1,0.001,0.52,True,0.0533270143586595,0.3744432549185976,-0.41593199265898406,0.38150417454093,2272,0.057695765099008145
0.52,5,0.002,0.48,False,0.055761510171161044,0.35643279678192513,-0.3960455984631879,0.4014860726306009,2272,0.0563247710627231
0.57,1,0.0005,0.48,False,0.03731008671937386,0.3174931220285494,-0.34671908317705413,0.2559079613852031,2272,0.051310881502718286
0.57,3,0.001,0.5,True,0.020708281566083286,0.23159674029359753,-0.2356878235876223,0.13598271968353948,2272,0.04925896589332465
0.54,3,0.002,0.52,False,0.04573376881105884,0.32057691828570445,-0.35706297755942196,0.3207090504348584,2272,0.04864666688148456
0.55,3,0.001,0.5,False,0.042271833101379386,0.317506205573118,-0.35526213924882255,0.29374584042000884,2272,0.04597804410447376
0.51,3,0.002,0.52,True,0.04968891828524713,0.331223313087574,-0.3773350237295373,0.35208927976599225,2272,0.04426196958951828
0.53,3,0.001,0.5,False,0.04621926923348818,0.31049017169944904,-0.35193648698751145,0.3245277901006389,2272,0.042806762879486315
0.59,5,0.001,0.5,False,0.012656622264568984,0.1967728915975662,-0.19819427882681273,0.08137692150315168,2272,0.04201445521548669
0.52,3,0.002,0.5,True,0.04620574995549376,0.31725876804534253,-0.36451856574248276,0.3244213279309782,2272,0.03950564043800442
0.6,3,0.0005,0.5,False,0.010326454122097761,0.1713101125181307,-0.1711389216608975,0.06599139317327518,2272,0.037496911426042
0.55,5,0.002,0.48,True,0.03846217251784312,0.3147560282222605,-0.36513633680513413,0.26460980560182223,2272,0.03418561053350616
0.57,3,0.002,0.48,True,0.014543510826473538,0.1820995624254391,-0.19143275687802364,0.09397173890432153,2272,0.033316410170962235
0.54,5,0.002,0.52,False,0.038825873686442636,0.3049035650564703,-0.35468802853333037,0.2673673702077479,2272,0.03280090433573879
0.55,5,0.002,0.5,False,0.034139685444849466,0.28526603279002627,-0.3292399569302137,0.23222053095855744,2272,0.03211597287931017
0.54,5,0.002,0.52,True,0.04603973799102401,0.34773815878432446,-0.4144189518047987,0.3231145954736876,2272,0.030014918737792662
0.55,3,0.0005,0.52,False,0.04003067064736121,0.3044632709129639,-0.3614380611512076,0.2765381568752694,2272,0.027322023186206135
0.58,3,0.0005,0.5,False,0.011668232160677361,0.16820997988667635,-0.1956553143101224,0.07482822203408435,2272,0.01518619808678165
0.58,5,0.0005,0.52,True,0.012045880998621028,0.17805084108830224,-0.2131176242261147,0.0773264403200975,2272,0.011170506006996789
0.52,5,0.002,0.5,True,0.03566884255446112,0.2773299483607704,-0.34792902171018725,0.2435982686407192,2272,0.009687383758958945
0.59,5,0.001,0.48,True,0.006136178296684447,0.11661319209464287,-0.1364845171542648,0.03878611521770026,2272,0.00926643186023636
0.57,1,0.001,0.48,False,0.031321845214027366,0.28041788491851644,-0.3525744186618044,0.2114830629637423,2272,0.007754903553281123
0.5,5,0.002,0.48,False,0.051138929242329656,0.33289385659268317,-0.4305678861026684,0.3637493261740259,2272,0.003781226483247302
0.53,5,0.0005,0.52,True,0.035750860657009165,0.28079913218766367,-0.36465232628844857,0.2442110094304486,2272,-0.00019747064599245912
0.51,1,0.002,0.48,True,0.08916325317747864,0.43558969866292885,-0.5788932483800007,0.7011126094718916,2272,-0.0007759240878281171
0.53,3,0.002,0.48,False,0.03909812965286963,0.28304304225066895,-0.37110381967930695,0.2694349028408589,2272,-0.0021105745969157708
0.57,1,0.0005,0.5,True,0.029507442919074256,0.27195785440540143,-0.3571200052589123,0.1982858918889039,2272,-0.004885916926006151
0.57,1,0.0005,0.5,False,0.03230587578298749,0.286866183813005,-0.38054853484021356,0.21869134118356226,2272,-0.007880881324269617
0.53,3,0.002,0.48,True,0.03518313213330404,0.27068792220745624,-0.36796801612351704,0.2399748116462328,2272,-0.013131551051366208
0.6,3,0.001,0.5,False,0.006798633906196949,0.12680807288407436,-0.1782606174257314,0.04304789182439328,2272,-0.013760830884651687
0.57,3,0.002,0.5,False,0.013444418637313715,0.17817702671291333,-0.24709901767783315,0.08662051382391,2272,-0.01546886183815907
0.52,1,0.001,0.5,True,0.07331932382565465,0.3878631193535685,-0.5349530512353462,0.5529098975728604,2272,-0.01810352448701208
0.6,5,0.0005,0.5,True,0.005054885196556613,0.10486901335622786,-0.1572918065728599,0.031861227029025496,2272,-0.019447966343093093
0.5,5,0.002,0.52,False,0.031087414778981914,0.2532957686146055,-0.35370622439005583,0.20977108743048656,2272,-0.020342986463744606
0.57,5,0.002,0.5,True,0.011095233481079658,0.15471364953351593,-0.2239557253727028,0.07104701329848462,2272,-0.02112236072032242
0.55,3,0.001,0.5,True,0.02253486133560667,0.21736013610481789,-0.30989597411496195,0.1486871674614385,2272,-0.023796184786469665
0.57,3,0.0005,0.52,True,0.012503394393686751,0.16684714751877716,-0.2430824893644753,0.08035950393060043,2272,-0.023867825654697056
0.54,5,0.002,0.5,True,0.03517805569169741,0.28509768073441355,-0.4005069821392445,0.23993698763230742,2272,-0.024754488269472907
0.52,5,0.001,0.52,False,0.04906767786236754,0.3285887856629884,-0.4654095496586341,0.3471193333316873,2272,-0.029018550705208646
0.53,5,0.0005,0.52,False,0.04215615583435928,0.30602650830288447,-0.435214684352206,0.2928529292092852,2272,-0.02949839242857255
0.58,3,0.002,0.5,True,0.008550926696926142,0.1389191947445225,-0.21472820141943405,0.05439172243143742,2272,-0.03029808838194689
0.6,3,0.0005,0.5,True,0.004691645476145201,0.09970289080376193,-0.17113892166089784,0.02954365484630217,2272,-0.03580075288211276
0.5,1,0.002,0.5,False,0.08722659756237872,0.4204693932985433,-0.6032355930156917,0.6823844416917031,2272,-0.035951101845296485
0.59,3,0.0005,0.48,True,0.00418570373362348,0.09316938018343597,-0.16347642771191528,0.026322884458008122,2272,-0.036356050866009224
0.56,1,0.002,0.52,False,0.04051313120730926,0.29940918397767435,-0.43508455738435925,0.2802261785243527,2272,-0.03650452256762027
0.57,1,0.0005,0.48,True,0.023198240650959434,0.23406101477096553,-0.34736028296893673,0.15333060013738242,2272,-0.03686773940889601
0.5,1,0.0005,0.5,True,0.07429641217722938,0.39276554057169943,-0.5660604965256464,0.5617244710606366,2272,-0.03779393299564887
0.57,5,0.001,0.52,False,0.006918242670298058,0.12188344778718407,-0.2079504884145552,0.04381893271622572,2272,-0.0424014701433707
0.58,3,0.001,0.5,False,0.006394333337136793,0.11556165969168936,-0.2008742220756634,0.04044516320524694,2272,-0.043219417967700346
0.56,1,0.002,0.52,True,0.03634971220252248,0.28643732601596367,-0.42750590824376866,0.24869259275716815,2272,-0.04466248691829455
0.6,3,0.0005,0.48,False,0.004454071259690773,0.09681529081332707,-0.1834699486932161,0.028030228344591457,2272,-0.048624446763338575
0.57,1,0.001,0.5,True,0.023728869583991896,0.23422791563189604,-0.3628821176193209,0.1570561550630003,2272,-0.04895911758836308
0.57,1,0.001,0.5,False,0.026263996760274022,0.24922616470641237,-0.3861006580564713,0.1749950314519424,2272,-0.0517751627106825
0.6,3,0.0005,0.48,True,0.004023557344086104,0.09116349202702625,-0.18346994869321598,0.025292469096293457,2272,-0.05440539972432071
0.51,1,0.0005,0.52,True,0.0539965489868548,0.3362946744366608,-0.510890979570757,0.38697560302975553,2272,-0.05621914452388843
0.54,3,0.002,0.52,True,0.030750476298945895,0.2585239645416352,-0.4096895360784004,0.20731408262247175,2272,-0.06000252143140139
0.58,5,0.001,0.52,True,0.006243941774006556,0.11560333913294452,-0.2261929953016948,0.03947839314738877,2272,-0.06347787457620936
0.6,5,0.0005,0.5,False,0.0023524548436715254,0.07035399581477544,-0.17169799901538574,0.014723354292777824,2272,-0.0662986669444317
0.55,3,0.001,0.52,True,0.01643837476368981,0.18335413216208793,-0.31933321059720954,0.10674345260676832,2272,-0.06718092388657279
0.6,5,0.001,0.5,True,0.0017468301596164082,0.06283349514742813,-0.16421813616876746,0.010915643207872305,2272,-0.06801696473970094
0.53,3,0.0005,0.52,False,0.027514111685805753,0.2388755652505742,-0.3947852958038516,0.18392656445115496,2272,-0.06869843788676536
0.55,5,0.002,0.5,True,0.018053731653953742,0.19349145902514706,-0.3427047299423197,0.11772982548395339,2272,-0.0752562054325226
0.6,5,0.0005,0.48,True,0.0012233741877514248,0.0565446861317893,-0.16758875140291773,0.007634215199270322,2272,-0.07715930273421948
0.57,1,0.002,0.48,False,0.019444440267708085,0.20634721790995342,-0.36413241361013515,0.12726149868962344,2272,-0.0791253808978423
0.53,1,0.0005,0.52,True,0.05876855250173696,0.34842294599541673,-0.5567664503683166,0.42650163453690215,2272,-0.07935964854871552
0.5,3,0.002,0.52,False,0.027495784844428384,0.23735461155456014,-0.4063062731448819,0.18379521675047594,2272,-0.07944167150801684
0.51,1,0.0005,0.5,True,0.060343032177685885,0.35418554114080675,-0.5660604965256464,0.43974847812017415,2272,-0.08055994642640463
0.6,3,0.001,0.5,True,0.0015458434194959292,0.061060635671000854,-0.17826061742573085,0.009654643420770492,2272,-0.08108410524373506
0.58,5,0.002,0.5,True,0.0037526703797392535,0.08810857642223292,-0.21305053057717727,0.02357296095495065,2272,-0.08120604692558712
0.57,1,0.001,0.48,True,0.017618722617441795,0.1960107852678076,-0.3532098714009311,0.11476227468000477,2272,-0.08127149506770473
0.55,3,0.002,0.48,False,0.027104543537491033,0.23917932435188477,-0.411481192714803,0.18099412256991942,2272,-0.08187426675871032
0.51,5,0.002,0.48,True,0.033348552470428894,0.26538608968942684,-0.44768966888939943,0.22636845877171452,2272,-0.08276107968096402
0.5,1,0.0005,0.52,True,0.046907708362777134,0.3161200418481237,-0.5191337587865518,0.3299586424237224,2272,-0.08511465267228463
0.59,3,0.001,0.48,True,0.0005988632943818573,0.0529668964556331,-0.1751104920148413,0.0037309953441271304,2272,-0.0869418381679254
0.59,3,0.0005,0.5,False,0.0034998194635098567,0.08531760202196252,-0.21888817623196744,0.02197012463916015,2272,-0.08874299312455848
0.51,3,0.002,0.52,False,0.02377435674574735,0.22592538073528395,-0.40793217314395525,0.1573759906590635,2272,-0.0932880507561561
0.52,3,0.001,0.52,True,0.019848944163218363,0.2032487095530945,-0.3810753018972566,0.13004666888286542,2272,-0.09565684871574529
0.55,3,0.001,0.52,False,0.020767377152532962,0.20625421340994055,-0.38770839387742306,0.13639189447295297,2272,-0.09768228854623806
0.6,3,0.001,0.48,True,0.0008396071423313334,0.053852811749156994,-0.19048569446801322,0.005234149008196187,2272,-0.09828386168255418
0.57,3,0.002,0.5,True,0.004984035719840518,0.10421806594996527,-0.25569088692701947,0.0314088439478204,2272,-0.09883943287569816
0.6,3,0.001,0.48,False,0.0009065133172510009,0.05305052745487802,-0.19048569446801245,0.005652232322632678,2272,-0.09906607412435665
0.57,3,0.001,0.52,True,0.00479831444692036,0.10226697383741659,-0.25360942163807276,0.030223779532641215,2272,-0.09918106913896552
0.59,5,0.002,0.5,False,0.0028478766396504707,0.07695422741041322,-0.22675868180394798,0.017847136357528326,2272,-0.10359835504085002
0.51,5,0.002,0.5,True,0.018539469933858133,0.19565613929863018,-0.38168960843467503,0.12105127353749401,2272,-0.10413370646895242
0.53,3,0.0005,0.52,True,0.025552418102444685,0.22891878372520846,-0.42597246884560336,0.16993641199236276,2272,-0.10419346592054085
0.51,3,0.002,0.5,True,0.029403620812078035,0.24568971535232004,-0.44847390310052726,0.1975343995138692,2272,-0.10426832088447835
0.5,1,0.002,0.48,True,0.05551085894562213,0.3408456034373279,-0.5813073700266147,0.3994176381306316,2272,-0.10754703490027723
0.52,1,0.0005,0.52,False,0.05866832122792731,0.3482881446754357,-0.594201494880616,0.42566181634403066,2272,-0.10947255486067897
0.59,3,0.0005,0.5,True,0.0011135603287675266,0.05824749303031126,-0.21171017835265948,0.006946952377429705,2272,-0.11078658155318609
0.52,5,0.001,0.52,True,0.009917221454591285,0.15147159084336015,-0.3356602944054736,0.06330838974873054,2272,-0.1140814782446414
0.53,1,0.0005,0.5,False,0.0597104299039235,0.3545117662330894,-0.6099093279321962,0.4344137433900499,2272,-0.1155025671414906
0.54,3,0.002,0.5,True,0.017626485661098368,0.18947716809487472,-0.38825515218021023,0.11481517471423541,2272,-0.11583900795096394
0.6,3,0.002,0.5,False,-0.00022271950732921653,0.038069877630700605,-0.1925265649874398,-0.0013845986113844022,2272,-0.11601819021145003
0.6,5,0.001,0.5,False,-0.0013081463489313938,0.023232430431718278,-0.1787113470944992,-0.008109456077471933,2272,-0.12012909114856052
